experiment_type,dataset,plot_type,horizon,seed,mode,grad_align_s,grad_align_m,grad_align_d,grad_align_mean
W1,ETTh2,grad_align_bar,720,3,last_layer,-0.0025366208478389,0.0024221331818949,0.0003985217075883,0.0001380842558395
W1,ETTh2,grad_align_bar,720,5,per_layer,0.0042320924117042,0.0073187989015737,-0.000826522781349,0.0029460306117869
W1,ETTh2,grad_align_bar,720,5,last_layer,-0.0029134563215162,-0.0020268836398148,0.0028469486973515,-0.0001914048329439
W1,ETTh2,grad_align_bar,720,7,per_layer,-0.0142765955413038,-0.009232849499037,-0.0015498584278157,-0.0073812093377327
W1,ETTh2,grad_align_bar,720,7,last_layer,-0.0057795285008827,0.0021880469555144,0.0002543071212827,-0.0009171488181269
W1,ETTh2,grad_align_bar,720,11,per_layer,0.0041988970197135,0.0010529061089917,0.0049735797770511,0.0036320493697948
W1,ETTh2,grad_align_bar,720,11,last_layer,-0.0035669143048053,0.0014216127037813,-0.0016507509155192,-0.0013204079926579
W1,ETTh2,grad_align_bar,720,13,per_layer,-0.0051011815580058,0.0100377193009237,0.0010362784028607,0.0018545586706311
W1,ETTh2,grad_align_bar,720,13,last_layer,-0.0033638213316248,0.0022888654524439,-0.0025124178278777,-0.0013838807488564
W1,ETTh2,grad_align_bar,720,17,per_layer,-0.0002197902051457,-0.0135004490918175,-0.0110113547074417,-0.0086392203880359
W1,ETTh2,grad_align_bar,720,17,last_layer,0.0056951602689377,-0.0044070919582167,-0.0208775776368521,-0.0085795137555877
W1,ETTh2,grad_align_bar,720,19,per_layer,0.0014803875286795,-0.0012345705208428,-0.0025564369114948,-0.0010253823884015
W1,ETTh2,grad_align_bar,720,19,last_layer,0.0008785063485954,0.002144514631926,-0.0039818836009493,-0.0008428012631149
W1,ETTh2,grad_align_bar,720,23,per_layer,0.0033040989557437,0.0049067386101011,0.0003920847869577,0.0025139899275089
W1,ETTh2,grad_align_bar,720,23,last_layer,-0.0027038281956232616,-0.0007503531681117727,-0.003311461745155934,-0.002406106851848267
