experiment_type,dataset,plot_type,horizon,seed,mode,layer_idx,rmse_knockout,delta_rmse
W1,ETTh2,knockout_curve,192,19,per_layer,5,4.927357040878475,-0.0065213364052008
W1,ETTh2,knockout_curve,192,19,per_layer,6,4.92286879809086,-0.011009579192815
W1,ETTh2,knockout_curve,192,19,last_layer,0,5.4515834537889525,0.0
W1,ETTh2,knockout_curve,192,19,last_layer,1,5.4515834537889525,0.0
W1,ETTh2,knockout_curve,192,19,last_layer,2,5.4515834537889525,0.0
W1,ETTh2,knockout_curve,192,19,last_layer,3,5.4515834537889525,0.0
W1,ETTh2,knockout_curve,192,19,last_layer,4,5.4515834537889525,0.0
W1,ETTh2,knockout_curve,192,19,last_layer,5,5.4515834537889525,0.0
W1,ETTh2,knockout_curve,192,19,last_layer,6,5.4515834537889525,0.0
W1,ETTh2,knockout_curve,192,23,per_layer,0,4.921268590960318,0.0023305469445702
W1,ETTh2,knockout_curve,192,23,per_layer,1,4.920653341147032,0.0017152971312839
W1,ETTh2,knockout_curve,192,23,per_layer,2,4.923432037631351,0.0044939936156032
W1,ETTh2,knockout_curve,192,23,per_layer,3,4.921975575221786,0.0030375312060382
W1,ETTh2,knockout_curve,192,23,per_layer,4,4.918549673419247,-0.000388370596501
W1,ETTh2,knockout_curve,192,23,per_layer,5,4.917740161967554,-0.0011978820481939
W1,ETTh2,knockout_curve,192,23,per_layer,6,4.913090273893683,-0.0058477701220649
W1,ETTh2,knockout_curve,192,23,last_layer,0,5.403517725247866,0.0
W1,ETTh2,knockout_curve,192,23,last_layer,1,5.403517725247866,0.0
W1,ETTh2,knockout_curve,192,23,last_layer,2,5.403517725247866,0.0
W1,ETTh2,knockout_curve,192,23,last_layer,3,5.403517725247866,0.0
W1,ETTh2,knockout_curve,192,23,last_layer,4,5.403517725247866,0.0
W1,ETTh2,knockout_curve,192,23,last_layer,5,5.403517725247866,0.0
W1,ETTh2,knockout_curve,192,23,last_layer,6,5.403517725247866,0.0
W1,ETTh2,knockout_curve,336,42,per_layer,0,5.166364594930035,0.0050094931358941
W1,ETTh2,knockout_curve,336,42,per_layer,1,5.164535265359421,0.0031801635652808
W1,ETTh2,knockout_curve,336,42,per_layer,2,5.1629548802994885,0.0015997785053478
W1,ETTh2,knockout_curve,336,42,per_layer,3,5.160535454284445,-0.0008196475096955
W1,ETTh2,knockout_curve,336,42,per_layer,4,5.1595628266367415,-0.0017922751573991
W1,ETTh2,knockout_curve,336,42,per_layer,5,5.15999681687072,-0.0013582849234206
W1,ETTh2,knockout_curve,336,42,per_layer,6,5.1576180362184285,-0.003737065575712
W1,ETTh2,knockout_curve,336,42,last_layer,0,5.611056683006736,0.0
W1,ETTh2,knockout_curve,336,42,last_layer,1,5.611056683006736,0.0
