experiment_type,dataset,plot_type,horizon,seed,mode,layer_idx,rmse_knockout,delta_rmse
W1,weather,knockout_curve,192,42,last_layer,6,82.9979581650676,0.0
W1,weather,knockout_curve,192,2,per_layer,0,80.48172812326126,0.0346349646613219
W1,weather,knockout_curve,192,2,per_layer,1,80.46828410248926,0.0211909438893229
W1,weather,knockout_curve,192,2,per_layer,2,80.44194963859165,-0.0051435200082892
W1,weather,knockout_curve,192,2,per_layer,3,80.45432083921422,0.0072276806142781
W1,weather,knockout_curve,192,2,per_layer,4,80.42910909214069,-0.0179840664592489
W1,weather,knockout_curve,192,2,per_layer,5,80.45338680708518,0.00629364848524
W1,weather,knockout_curve,192,2,per_layer,6,80.44021404106994,-0.0068791175300049
W1,weather,knockout_curve,192,2,last_layer,0,82.89636265375667,0.0
W1,weather,knockout_curve,192,2,last_layer,1,82.89636265375667,0.0
W1,weather,knockout_curve,192,2,last_layer,2,82.89636265375667,0.0
W1,weather,knockout_curve,192,2,last_layer,3,82.89636265375667,0.0
W1,weather,knockout_curve,192,2,last_layer,4,82.89636265375667,0.0
W1,weather,knockout_curve,192,2,last_layer,5,82.89636265375667,0.0
W1,weather,knockout_curve,192,2,last_layer,6,82.89636265375667,0.0
W1,weather,knockout_curve,192,3,per_layer,0,80.38331256792102,0.0041444494375326
W1,weather,knockout_curve,192,3,per_layer,1,80.38820006098787,0.0090319425043787
W1,weather,knockout_curve,192,3,per_layer,2,80.36156212465173,-0.0176059938317649
W1,weather,knockout_curve,192,3,per_layer,3,80.3783205761363,-0.0008475423471878
W1,weather,knockout_curve,192,3,per_layer,4,80.37601162049877,-0.0031564979847189
W1,weather,knockout_curve,192,3,per_layer,5,80.36533717423463,-0.0138309442488662
W1,weather,knockout_curve,192,3,per_layer,6,80.36836199602625,-0.0108061224572395
W1,weather,knockout_curve,192,3,last_layer,0,82.61921180845938,0.0
W1,weather,knockout_curve,192,3,last_layer,1,82.61921180845938,0.0
W1,weather,knockout_curve,192,3,last_layer,2,82.61921180845938,0.0
W1,weather,knockout_curve,192,3,last_layer,3,82.61921180845938,0.0
W1,weather,knockout_curve,192,3,last_layer,4,82.61921180845938,0.0
W1,weather,knockout_curve,192,3,last_layer,5,82.61921180845938,0.0
W1,weather,knockout_curve,192,3,last_layer,6,82.61921180845938,0.0
W1,weather,knockout_curve,192,5,per_layer,0,80.76174171515696,0.0326810003407302
W1,weather,knockout_curve,192,5,per_layer,1,80.76314329532629,0.0340825805100593
W1,weather,knockout_curve,192,5,per_layer,2,80.71829650964183,-0.0107642051743965
W1,weather,knockout_curve,192,5,per_layer,3,80.72555060365752,-0.0035101111587039
W1,weather,knockout_curve,192,5,per_layer,4,80.72625035475072,-0.00281036006551
W1,weather,knockout_curve,192,5,per_layer,5,80.71027088061692,-0.0187898341993104
W1,weather,knockout_curve,192,5,per_layer,6,80.71713654799285,-0.0119241668233769
W1,weather,knockout_curve,192,5,last_layer,0,83.5077481267001,0.0
W1,weather,knockout_curve,192,5,last_layer,1,83.5077481267001,0.0
W1,weather,knockout_curve,192,5,last_layer,2,83.5077481267001,0.0
W1,weather,knockout_curve,192,5,last_layer,3,83.5077481267001,0.0
W1,weather,knockout_curve,192,5,last_layer,4,83.5077481267001,0.0
W1,weather,knockout_curve,192,5,last_layer,5,83.5077481267001,0.0
W1,weather,knockout_curve,192,5,last_layer,6,83.5077481267001,0.0
W1,weather,knockout_curve,192,7,per_layer,0,80.31669782659186,0.046203383507688
W1,weather,knockout_curve,192,7,per_layer,1,80.30345222776705,0.0329577846828783
W1,weather,knockout_curve,192,7,per_layer,2,80.27547713535611,0.0049826922719375
W1,weather,knockout_curve,192,7,per_layer,3,80.27088064282592,0.0003861997417402
W1,weather,knockout_curve,192,7,per_layer,4,80.25418602789514,-0.0163084151890302
W1,weather,knockout_curve,192,7,per_layer,5,80.28914713790603,0.0186526948218528
W1,weather,knockout_curve,192,7,per_layer,6,80.28288242793417,0.0123879848499939
W1,weather,knockout_curve,192,7,last_layer,0,82.88230961803386,0.0
W1,weather,knockout_curve,192,7,last_layer,1,82.88230961803386,0.0
W1,weather,knockout_curve,192,7,last_layer,2,82.88230961803386,0.0
W1,weather,knockout_curve,192,7,last_layer,3,82.88230961803386,0.0
W1,weather,knockout_curve,192,7,last_layer,4,82.88230961803386,0.0
W1,weather,knockout_curve,192,7,last_layer,5,82.88230961803386,0.0
W1,weather,knockout_curve,192,7,last_layer,6,82.88230961803386,0.0
W1,weather,knockout_curve,192,11,per_layer,0,80.18620862270326,0.0255305766090572
W1,weather,knockout_curve,192,11,per_layer,1,80.1614671772375,0.0007891311432928
W1,weather,knockout_curve,192,11,per_layer,2,80.16330612445891,0.0026280783647081
W1,weather,knockout_curve,192,11,per_layer,3,80.14816132243271,-0.0125167236614913
W1,weather,knockout_curve,192,11,per_layer,4,80.15194801252579,-0.0087300335684119
W1,weather,knockout_curve,192,11,per_layer,5,80.1749474206793,0.0142693745850976
W1,weather,knockout_curve,192,11,per_layer,6,80.1788859687386,0.0182079226443931
W1,weather,knockout_curve,192,11,last_layer,0,82.78215786820199,0.0
W1,weather,knockout_curve,192,11,last_layer,1,82.78215786820199,0.0
W1,weather,knockout_curve,192,11,last_layer,2,82.78215786820199,0.0
W1,weather,knockout_curve,192,11,last_layer,3,82.78215786820199,0.0
W1,weather,knockout_curve,192,11,last_layer,4,82.78215786820199,0.0
W1,weather,knockout_curve,192,11,last_layer,5,82.78215786820199,0.0
W1,weather,knockout_curve,192,11,last_layer,6,82.78215786820199,0.0
W1,weather,knockout_curve,192,13,per_layer,0,80.02840022472833,0.0360019423978741
W1,weather,knockout_curve,192,13,per_layer,1,79.99825400354513,0.0058557212146723
W1,weather,knockout_curve,192,13,per_layer,2,80.00118580893012,0.0087875265996615
W1,weather,knockout_curve,192,13,per_layer,3,79.96534890279968,-0.02704937953078
W1,weather,knockout_curve,192,13,per_layer,4,79.99151559661716,-0.000882685713293
W1,weather,knockout_curve,192,13,per_layer,5,79.98943402133628,-0.002964260994176
W1,weather,knockout_curve,192,13,per_layer,6,80.00088428008594,0.0084859977554856
W1,weather,knockout_curve,192,13,last_layer,0,83.07205519529487,0.0
W1,weather,knockout_curve,192,13,last_layer,1,83.07205519529487,0.0
W1,weather,knockout_curve,192,13,last_layer,2,83.07205519529487,0.0
W1,weather,knockout_curve,192,13,last_layer,3,83.07205519529487,0.0
W1,weather,knockout_curve,192,13,last_layer,4,83.07205519529487,0.0
W1,weather,knockout_curve,192,13,last_layer,5,83.07205519529487,0.0
W1,weather,knockout_curve,192,13,last_layer,6,83.07205519529487,0.0
W1,weather,knockout_curve,192,17,per_layer,0,80.29070527854377,0.0154357872070391
W1,weather,knockout_curve,192,17,per_layer,1,80.27138888809286,-0.0038806032438714
W1,weather,knockout_curve,192,17,per_layer,2,80.26380600103619,-0.0114634903005423
W1,weather,knockout_curve,192,17,per_layer,3,80.27332714598558,-0.0019423453511535
W1,weather,knockout_curve,192,17,per_layer,4,80.25779853552578,-0.0174709558109498
W1,weather,knockout_curve,192,17,per_layer,5,80.28190175493881,0.0066322636020856
W1,weather,knockout_curve,192,17,per_layer,6,80.25922618843705,-0.0160433028996749
W1,weather,knockout_curve,192,17,last_layer,0,82.67343847266812,0.0
W1,weather,knockout_curve,192,17,last_layer,1,82.67343847266812,0.0
W1,weather,knockout_curve,192,17,last_layer,2,82.67343847266812,0.0
W1,weather,knockout_curve,192,17,last_layer,3,82.67343847266812,0.0
W1,weather,knockout_curve,192,17,last_layer,4,82.67343847266812,0.0
W1,weather,knockout_curve,192,17,last_layer,5,82.67343847266812,0.0
W1,weather,knockout_curve,192,17,last_layer,6,82.67343847266812,0.0
W1,weather,knockout_curve,192,19,per_layer,0,80.2338096757713,0.0044685046422756
W1,weather,knockout_curve,192,19,per_layer,1,80.20215451017341,-0.027186660955607
W1,weather,knockout_curve,192,19,per_layer,2,80.21429874685502,-0.0150424242740001
W1,weather,knockout_curve,192,19,per_layer,3,80.21829633655075,-0.0110448345782714
W1,weather,knockout_curve,192,19,per_layer,4,80.20682673901264,-0.022514432116381
W1,weather,knockout_curve,192,19,per_layer,5,80.22725168255872,-0.0020894885703057
W1,weather,knockout_curve,192,19,per_layer,6,80.20374109004435,-0.0256000810846757
W1,weather,knockout_curve,192,19,last_layer,0,83.0736205223823,0.0
W1,weather,knockout_curve,192,19,last_layer,1,83.0736205223823,0.0
W1,weather,knockout_curve,192,19,last_layer,2,83.0736205223823,0.0
W1,weather,knockout_curve,192,19,last_layer,3,83.0736205223823,0.0
W1,weather,knockout_curve,192,19,last_layer,4,83.0736205223823,0.0
W1,weather,knockout_curve,192,19,last_layer,5,83.0736205223823,0.0
W1,weather,knockout_curve,192,19,last_layer,6,83.0736205223823,0.0
W1,weather,knockout_curve,192,23,per_layer,0,80.35419298494155,0.0388567764337466
W1,weather,knockout_curve,192,23,per_layer,1,80.29483412186437,-0.0205020866434324
W1,weather,knockout_curve,192,23,per_layer,2,80.30655622878892,-0.0087799797188807
W1,weather,knockout_curve,192,23,per_layer,3,80.30751697325518,-0.0078192352526258
W1,weather,knockout_curve,192,23,per_layer,4,80.29756575489763,-0.0177704536101686
W1,weather,knockout_curve,192,23,per_layer,5,80.30545375446154,-0.0098824540462629
W1,weather,knockout_curve,192,23,per_layer,6,80.28656509522648,-0.0287711132813228
W1,weather,knockout_curve,192,23,last_layer,0,82.89496375087445,0.0
W1,weather,knockout_curve,192,23,last_layer,1,82.89496375087445,0.0
W1,weather,knockout_curve,192,23,last_layer,2,82.89496375087445,0.0
W1,weather,knockout_curve,192,23,last_layer,3,82.89496375087445,0.0
W1,weather,knockout_curve,192,23,last_layer,4,82.89496375087445,0.0
W1,weather,knockout_curve,192,23,last_layer,5,82.89496375087445,0.0
W1,weather,knockout_curve,192,23,last_layer,6,82.89496375087445,0.0
W1,weather,knockout_curve,336,42,per_layer,0,81.95062582767359,0.0302298219273779
W1,weather,knockout_curve,336,42,per_layer,1,81.93425052813343,0.0138545223872199
W1,weather,knockout_curve,336,42,per_layer,2,81.91910291627602,-0.0012930894701952
W1,weather,knockout_curve,336,42,per_layer,3,81.9058526580732,-0.0145433476730119
W1,weather,knockout_curve,336,42,per_layer,4,81.90808493703022,-0.0123110687159879
W1,weather,knockout_curve,336,42,per_layer,5,81.93222791062104,0.0118319048748247
W1,weather,knockout_curve,336,42,per_layer,6,81.87710840669986,-0.0432875990463514
W1,weather,knockout_curve,336,42,last_layer,0,84.03381384601579,0.0
W1,weather,knockout_curve,336,42,last_layer,1,84.03381384601579,0.0
W1,weather,knockout_curve,336,42,last_layer,2,84.03381384601579,0.0
W1,weather,knockout_curve,336,42,last_layer,3,84.03381384601579,0.0
W1,weather,knockout_curve,336,42,last_layer,4,84.03381384601579,0.0
W1,weather,knockout_curve,336,42,last_layer,5,84.03381384601579,0.0
