experiment_type,dataset,plot_type,horizon,seed,mode,cnn_layer,gru_layer,cnn_depth_bin,gru_depth_bin,cka_value
W1,ETTm2,cka_heatmap,96,13,per_layer,3,4,M,D,0.963497
W1,ETTm2,cka_heatmap,96,13,per_layer,3,5,M,D,0.919334
W1,ETTm2,cka_heatmap,96,13,per_layer,3,6,M,D,0.861774
W1,ETTm2,cka_heatmap,96,13,per_layer,4,4,D,D,0.970139
W1,ETTm2,cka_heatmap,96,13,per_layer,4,5,D,D,0.943507
W1,ETTm2,cka_heatmap,96,13,per_layer,4,6,D,D,0.897814
W1,ETTm2,cka_heatmap,96,13,per_layer,5,5,D,D,0.951443
W1,ETTm2,cka_heatmap,96,13,per_layer,5,6,D,D,0.918313
W1,ETTm2,cka_heatmap,96,13,per_layer,6,6,D,D,0.897506
W1,ETTm2,cka_heatmap,96,13,last_layer,0,0,S,S,0.984341
W1,ETTm2,cka_heatmap,96,13,last_layer,0,1,S,S,0.963228
W1,ETTm2,cka_heatmap,96,13,last_layer,0,2,S,M,0.961928
W1,ETTm2,cka_heatmap,96,13,last_layer,0,3,S,M,0.970608
W1,ETTm2,cka_heatmap,96,13,last_layer,0,4,S,D,0.974707
W1,ETTm2,cka_heatmap,96,13,last_layer,0,5,S,D,0.95929
W1,ETTm2,cka_heatmap,96,13,last_layer,0,6,S,D,0.906256
W1,ETTm2,cka_heatmap,96,13,last_layer,1,1,S,S,0.9626
W1,ETTm2,cka_heatmap,96,13,last_layer,1,2,S,M,0.961527
W1,ETTm2,cka_heatmap,96,13,last_layer,1,3,S,M,0.971283
W1,ETTm2,cka_heatmap,96,13,last_layer,1,4,S,D,0.975412
W1,ETTm2,cka_heatmap,96,13,last_layer,1,5,S,D,0.959617
W1,ETTm2,cka_heatmap,96,13,last_layer,1,6,S,D,0.9055
W1,ETTm2,cka_heatmap,96,13,last_layer,2,2,M,M,0.956221
W1,ETTm2,cka_heatmap,96,13,last_layer,2,3,M,M,0.96756
W1,ETTm2,cka_heatmap,96,13,last_layer,2,4,M,D,0.972678
W1,ETTm2,cka_heatmap,96,13,last_layer,2,5,M,D,0.956766
W1,ETTm2,cka_heatmap,96,13,last_layer,2,6,M,D,0.901993
W1,ETTm2,cka_heatmap,96,13,last_layer,3,3,M,M,0.963651
W1,ETTm2,cka_heatmap,96,13,last_layer,3,4,M,D,0.969833
W1,ETTm2,cka_heatmap,96,13,last_layer,3,5,M,D,0.954154
W1,ETTm2,cka_heatmap,96,13,last_layer,3,6,M,D,0.89912
W1,ETTm2,cka_heatmap,96,13,last_layer,4,4,D,D,0.964872
W1,ETTm2,cka_heatmap,96,13,last_layer,4,5,D,D,0.949892
W1,ETTm2,cka_heatmap,96,13,last_layer,4,6,D,D,0.895676
W1,ETTm2,cka_heatmap,96,13,last_layer,5,5,D,D,0.94558
W1,ETTm2,cka_heatmap,96,13,last_layer,5,6,D,D,0.891442
W1,ETTm2,cka_heatmap,96,13,last_layer,6,6,D,D,0.886095
W1,ETTm2,cka_heatmap,96,17,per_layer,0,0,S,S,0.984712
W1,ETTm2,cka_heatmap,96,17,per_layer,0,1,S,S,0.954435
W1,ETTm2,cka_heatmap,96,17,per_layer,0,2,S,M,0.938972
W1,ETTm2,cka_heatmap,96,17,per_layer,0,3,S,M,0.904548
W1,ETTm2,cka_heatmap,96,17,per_layer,0,4,S,D,0.851947
W1,ETTm2,cka_heatmap,96,17,per_layer,0,5,S,D,0.78775
W1,ETTm2,cka_heatmap,96,17,per_layer,0,6,S,D,0.691106
W1,ETTm2,cka_heatmap,96,17,per_layer,1,1,S,S,0.981092
W1,ETTm2,cka_heatmap,96,17,per_layer,1,2,S,M,0.970545
W1,ETTm2,cka_heatmap,96,17,per_layer,1,3,S,M,0.941645
W1,ETTm2,cka_heatmap,96,17,per_layer,1,4,S,D,0.897312
W1,ETTm2,cka_heatmap,96,17,per_layer,1,5,S,D,0.832367
W1,ETTm2,cka_heatmap,96,17,per_layer,1,6,S,D,0.736958
W1,ETTm2,cka_heatmap,96,17,per_layer,2,2,M,M,0.981783
W1,ETTm2,cka_heatmap,96,17,per_layer,2,3,M,M,0.967229
W1,ETTm2,cka_heatmap,96,17,per_layer,2,4,M,D,0.936181
W1,ETTm2,cka_heatmap,96,17,per_layer,2,5,M,D,0.877449
W1,ETTm2,cka_heatmap,96,17,per_layer,2,6,M,D,0.78824
W1,ETTm2,cka_heatmap,96,17,per_layer,3,3,M,M,0.975243
W1,ETTm2,cka_heatmap,96,17,per_layer,3,4,M,D,0.958695
W1,ETTm2,cka_heatmap,96,17,per_layer,3,5,M,D,0.919479
W1,ETTm2,cka_heatmap,96,17,per_layer,3,6,M,D,0.84013
W1,ETTm2,cka_heatmap,96,17,per_layer,4,4,D,D,0.962527
W1,ETTm2,cka_heatmap,96,17,per_layer,4,5,D,D,0.93765
W1,ETTm2,cka_heatmap,96,17,per_layer,4,6,D,D,0.86769
W1,ETTm2,cka_heatmap,96,17,per_layer,5,5,D,D,0.931221
W1,ETTm2,cka_heatmap,96,17,per_layer,5,6,D,D,0.869486
W1,ETTm2,cka_heatmap,96,17,per_layer,6,6,D,D,0.766697
W1,ETTm2,cka_heatmap,96,17,last_layer,0,0,S,S,0.98178
W1,ETTm2,cka_heatmap,96,17,last_layer,0,1,S,S,0.968289
W1,ETTm2,cka_heatmap,96,17,last_layer,0,2,S,M,0.964946
W1,ETTm2,cka_heatmap,96,17,last_layer,0,3,S,M,0.973649
W1,ETTm2,cka_heatmap,96,17,last_layer,0,4,S,D,0.974742
W1,ETTm2,cka_heatmap,96,17,last_layer,0,5,S,D,0.970119
W1,ETTm2,cka_heatmap,96,17,last_layer,0,6,S,D,0.959198
W1,ETTm2,cka_heatmap,96,17,last_layer,1,1,S,S,0.966154
W1,ETTm2,cka_heatmap,96,17,last_layer,1,2,S,M,0.962769
W1,ETTm2,cka_heatmap,96,17,last_layer,1,3,S,M,0.972072
W1,ETTm2,cka_heatmap,96,17,last_layer,1,4,S,D,0.972978
W1,ETTm2,cka_heatmap,96,17,last_layer,1,5,S,D,0.968674
W1,ETTm2,cka_heatmap,96,17,last_layer,1,6,S,D,0.95845
W1,ETTm2,cka_heatmap,96,17,last_layer,2,2,M,M,0.957969
W1,ETTm2,cka_heatmap,96,17,last_layer,2,3,M,M,0.968393
W1,ETTm2,cka_heatmap,96,17,last_layer,2,4,M,D,0.969583
W1,ETTm2,cka_heatmap,96,17,last_layer,2,5,M,D,0.966413
W1,ETTm2,cka_heatmap,96,17,last_layer,2,6,M,D,0.957802
W1,ETTm2,cka_heatmap,96,17,last_layer,3,3,M,M,0.964291
W1,ETTm2,cka_heatmap,96,17,last_layer,3,4,M,D,0.965986
W1,ETTm2,cka_heatmap,96,17,last_layer,3,5,M,D,0.96366
W1,ETTm2,cka_heatmap,96,17,last_layer,3,6,M,D,0.956297
W1,ETTm2,cka_heatmap,96,17,last_layer,4,4,D,D,0.961094
W1,ETTm2,cka_heatmap,96,17,last_layer,4,5,D,D,0.960122
W1,ETTm2,cka_heatmap,96,17,last_layer,4,6,D,D,0.954638
W1,ETTm2,cka_heatmap,96,17,last_layer,5,5,D,D,0.955107
W1,ETTm2,cka_heatmap,96,17,last_layer,5,6,D,D,0.951738
W1,ETTm2,cka_heatmap,96,17,last_layer,6,6,D,D,0.947615
W1,ETTm2,cka_heatmap,96,19,per_layer,0,0,S,S,0.987398
W1,ETTm2,cka_heatmap,96,19,per_layer,0,1,S,S,0.946723
W1,ETTm2,cka_heatmap,96,19,per_layer,0,2,S,M,0.94422
W1,ETTm2,cka_heatmap,96,19,per_layer,0,3,S,M,0.891411
W1,ETTm2,cka_heatmap,96,19,per_layer,0,4,S,D,0.826072
W1,ETTm2,cka_heatmap,96,19,per_layer,0,5,S,D,0.75505
W1,ETTm2,cka_heatmap,96,19,per_layer,0,6,S,D,0.705675
W1,ETTm2,cka_heatmap,96,19,per_layer,1,1,S,S,0.981828
W1,ETTm2,cka_heatmap,96,19,per_layer,1,2,S,M,0.971809
W1,ETTm2,cka_heatmap,96,19,per_layer,1,3,S,M,0.939152
W1,ETTm2,cka_heatmap,96,19,per_layer,1,4,S,D,0.883825
W1,ETTm2,cka_heatmap,96,19,per_layer,1,5,S,D,0.822749
W1,ETTm2,cka_heatmap,96,19,per_layer,1,6,S,D,0.773839
W1,ETTm2,cka_heatmap,96,19,per_layer,2,2,M,M,0.977585
W1,ETTm2,cka_heatmap,96,19,per_layer,2,3,M,M,0.963488
W1,ETTm2,cka_heatmap,96,19,per_layer,2,4,M,D,0.924545
W1,ETTm2,cka_heatmap,96,19,per_layer,2,5,M,D,0.869726
W1,ETTm2,cka_heatmap,96,19,per_layer,2,6,M,D,0.821889
W1,ETTm2,cka_heatmap,96,19,per_layer,3,3,M,M,0.974646
W1,ETTm2,cka_heatmap,96,19,per_layer,3,4,M,D,0.954356
W1,ETTm2,cka_heatmap,96,19,per_layer,3,5,M,D,0.910595
W1,ETTm2,cka_heatmap,96,19,per_layer,3,6,M,D,0.865153
W1,ETTm2,cka_heatmap,96,19,per_layer,4,4,D,D,0.963272
W1,ETTm2,cka_heatmap,96,19,per_layer,4,5,D,D,0.932721
W1,ETTm2,cka_heatmap,96,19,per_layer,4,6,D,D,0.892077
W1,ETTm2,cka_heatmap,96,19,per_layer,5,5,D,D,0.940146
W1,ETTm2,cka_heatmap,96,19,per_layer,5,6,D,D,0.904597
W1,ETTm2,cka_heatmap,96,19,per_layer,6,6,D,D,0.898866
W1,ETTm2,cka_heatmap,96,19,last_layer,0,0,S,S,0.988003
W1,ETTm2,cka_heatmap,96,19,last_layer,0,1,S,S,0.964527
W1,ETTm2,cka_heatmap,96,19,last_layer,0,2,S,M,0.958217
W1,ETTm2,cka_heatmap,96,19,last_layer,0,3,S,M,0.959747
W1,ETTm2,cka_heatmap,96,19,last_layer,0,4,S,D,0.96357
W1,ETTm2,cka_heatmap,96,19,last_layer,0,5,S,D,0.941226
W1,ETTm2,cka_heatmap,96,19,last_layer,0,6,S,D,0.881802
W1,ETTm2,cka_heatmap,96,19,last_layer,1,1,S,S,0.966219
W1,ETTm2,cka_heatmap,96,19,last_layer,1,2,S,M,0.959901
W1,ETTm2,cka_heatmap,96,19,last_layer,1,3,S,M,0.961749
W1,ETTm2,cka_heatmap,96,19,last_layer,1,4,S,D,0.965487
W1,ETTm2,cka_heatmap,96,19,last_layer,1,5,S,D,0.943475
W1,ETTm2,cka_heatmap,96,19,last_layer,1,6,S,D,0.883972
W1,ETTm2,cka_heatmap,96,19,last_layer,2,2,M,M,0.956954
W1,ETTm2,cka_heatmap,96,19,last_layer,2,3,M,M,0.958669
W1,ETTm2,cka_heatmap,96,19,last_layer,2,4,M,D,0.96318
W1,ETTm2,cka_heatmap,96,19,last_layer,2,5,M,D,0.941172
W1,ETTm2,cka_heatmap,96,19,last_layer,2,6,M,D,0.88182
W1,ETTm2,cka_heatmap,96,19,last_layer,3,3,M,M,0.955812
W1,ETTm2,cka_heatmap,96,19,last_layer,3,4,M,D,0.960769
W1,ETTm2,cka_heatmap,96,19,last_layer,3,5,M,D,0.938389
W1,ETTm2,cka_heatmap,96,19,last_layer,3,6,M,D,0.878828
W1,ETTm2,cka_heatmap,96,19,last_layer,4,4,D,D,0.955046
W1,ETTm2,cka_heatmap,96,19,last_layer,4,5,D,D,0.93289
W1,ETTm2,cka_heatmap,96,19,last_layer,4,6,D,D,0.873825
W1,ETTm2,cka_heatmap,96,19,last_layer,5,5,D,D,0.930288
W1,ETTm2,cka_heatmap,96,19,last_layer,5,6,D,D,0.872619
W1,ETTm2,cka_heatmap,96,19,last_layer,6,6,D,D,0.869587
W1,ETTm2,cka_heatmap,96,23,per_layer,0,0,S,S,0.98014
W1,ETTm2,cka_heatmap,96,23,per_layer,0,1,S,S,0.936356
W1,ETTm2,cka_heatmap,96,23,per_layer,0,2,S,M,0.897307
W1,ETTm2,cka_heatmap,96,23,per_layer,0,3,S,M,0.878277
W1,ETTm2,cka_heatmap,96,23,per_layer,0,4,S,D,0.808317
W1,ETTm2,cka_heatmap,96,23,per_layer,0,5,S,D,0.749904
W1,ETTm2,cka_heatmap,96,23,per_layer,0,6,S,D,0.619174
W1,ETTm2,cka_heatmap,96,23,per_layer,1,1,S,S,0.972421
W1,ETTm2,cka_heatmap,96,23,per_layer,1,2,S,M,0.949196
W1,ETTm2,cka_heatmap,96,23,per_layer,1,3,S,M,0.92785
W1,ETTm2,cka_heatmap,96,23,per_layer,1,4,S,D,0.867302
W1,ETTm2,cka_heatmap,96,23,per_layer,1,5,S,D,0.811291
W1,ETTm2,cka_heatmap,96,23,per_layer,1,6,S,D,0.690946
W1,ETTm2,cka_heatmap,96,23,per_layer,2,2,M,M,0.966342
W1,ETTm2,cka_heatmap,96,23,per_layer,2,3,M,M,0.952358
W1,ETTm2,cka_heatmap,96,23,per_layer,2,4,M,D,0.90499
W1,ETTm2,cka_heatmap,96,23,per_layer,2,5,M,D,0.857618
W1,ETTm2,cka_heatmap,96,23,per_layer,2,6,M,D,0.744661
W1,ETTm2,cka_heatmap,96,23,per_layer,3,3,M,M,0.968472
W1,ETTm2,cka_heatmap,96,23,per_layer,3,4,M,D,0.939346
W1,ETTm2,cka_heatmap,96,23,per_layer,3,5,M,D,0.900771
W1,ETTm2,cka_heatmap,96,23,per_layer,3,6,M,D,0.800635
W1,ETTm2,cka_heatmap,96,23,per_layer,4,4,D,D,0.95775
W1,ETTm2,cka_heatmap,96,23,per_layer,4,5,D,D,0.929366
W1,ETTm2,cka_heatmap,96,23,per_layer,4,6,D,D,0.845148
W1,ETTm2,cka_heatmap,96,23,per_layer,5,5,D,D,0.926338
W1,ETTm2,cka_heatmap,96,23,per_layer,5,6,D,D,0.84564
W1,ETTm2,cka_heatmap,96,23,per_layer,6,6,D,D,0.794726
W1,ETTm2,cka_heatmap,96,23,last_layer,0,0,S,S,0.980507
W1,ETTm2,cka_heatmap,96,23,last_layer,0,1,S,S,0.955495
W1,ETTm2,cka_heatmap,96,23,last_layer,0,2,S,M,0.947212
W1,ETTm2,cka_heatmap,96,23,last_layer,0,3,S,M,0.94928
W1,ETTm2,cka_heatmap,96,23,last_layer,0,4,S,D,0.942631
W1,ETTm2,cka_heatmap,96,23,last_layer,0,5,S,D,0.940922
W1,ETTm2,cka_heatmap,96,23,last_layer,0,6,S,D,0.931932
W1,ETTm2,cka_heatmap,96,23,last_layer,1,1,S,S,0.953675
W1,ETTm2,cka_heatmap,96,23,last_layer,1,2,S,M,0.945133
W1,ETTm2,cka_heatmap,96,23,last_layer,1,3,S,M,0.94732
W1,ETTm2,cka_heatmap,96,23,last_layer,1,4,S,D,0.940904
W1,ETTm2,cka_heatmap,96,23,last_layer,1,5,S,D,0.939719
W1,ETTm2,cka_heatmap,96,23,last_layer,1,6,S,D,0.930747
W1,ETTm2,cka_heatmap,96,23,last_layer,2,2,M,M,0.938192
W1,ETTm2,cka_heatmap,96,23,last_layer,2,3,M,M,0.941411
W1,ETTm2,cka_heatmap,96,23,last_layer,2,4,M,D,0.936482
W1,ETTm2,cka_heatmap,96,23,last_layer,2,5,M,D,0.937136
W1,ETTm2,cka_heatmap,96,23,last_layer,2,6,M,D,0.929608
W1,ETTm2,cka_heatmap,96,23,last_layer,3,3,M,M,0.935501
W1,ETTm2,cka_heatmap,96,23,last_layer,3,4,M,D,0.93265
W1,ETTm2,cka_heatmap,96,23,last_layer,3,5,M,D,0.936053
W1,ETTm2,cka_heatmap,96,23,last_layer,3,6,M,D,0.93051
W1,ETTm2,cka_heatmap,96,23,last_layer,4,4,D,D,0.927359
W1,ETTm2,cka_heatmap,96,23,last_layer,4,5,D,D,0.932494
W1,ETTm2,cka_heatmap,96,23,last_layer,4,6,D,D,0.928502
W1,ETTm2,cka_heatmap,96,23,last_layer,5,5,D,D,0.926771
W1,ETTm2,cka_heatmap,96,23,last_layer,5,6,D,D,0.924461
W1,ETTm2,cka_heatmap,96,23,last_layer,6,6,D,D,0.921219
W1,ETTm2,cka_heatmap,192,42,per_layer,0,0,S,S,0.985134
W1,ETTm2,cka_heatmap,192,42,per_layer,0,1,S,S,0.966097
W1,ETTm2,cka_heatmap,192,42,per_layer,0,2,S,M,0.959052
W1,ETTm2,cka_heatmap,192,42,per_layer,0,3,S,M,0.939211
W1,ETTm2,cka_heatmap,192,42,per_layer,0,4,S,D,0.919396
W1,ETTm2,cka_heatmap,192,42,per_layer,0,5,S,D,0.874573
W1,ETTm2,cka_heatmap,192,42,per_layer,0,6,S,D,0.796729
W1,ETTm2,cka_heatmap,192,42,per_layer,1,1,S,S,0.976204
W1,ETTm2,cka_heatmap,192,42,per_layer,1,2,S,M,0.969574
W1,ETTm2,cka_heatmap,192,42,per_layer,1,3,S,M,0.952596
W1,ETTm2,cka_heatmap,192,42,per_layer,1,4,S,D,0.935597
W1,ETTm2,cka_heatmap,192,42,per_layer,1,5,S,D,0.894143
W1,ETTm2,cka_heatmap,192,42,per_layer,1,6,S,D,0.816727
W1,ETTm2,cka_heatmap,192,42,per_layer,2,2,M,M,0.978281
W1,ETTm2,cka_heatmap,192,42,per_layer,2,3,M,M,0.96425
W1,ETTm2,cka_heatmap,192,42,per_layer,2,4,M,D,0.957243
W1,ETTm2,cka_heatmap,192,42,per_layer,2,5,M,D,0.92427
W1,ETTm2,cka_heatmap,192,42,per_layer,2,6,M,D,0.854852
W1,ETTm2,cka_heatmap,192,42,per_layer,3,3,M,M,0.957627
W1,ETTm2,cka_heatmap,192,42,per_layer,3,4,M,D,0.961977
W1,ETTm2,cka_heatmap,192,42,per_layer,3,5,M,D,0.940989
W1,ETTm2,cka_heatmap,192,42,per_layer,3,6,M,D,0.884553
W1,ETTm2,cka_heatmap,192,42,per_layer,4,4,D,D,0.948069
W1,ETTm2,cka_heatmap,192,42,per_layer,4,5,D,D,0.941345
W1,ETTm2,cka_heatmap,192,42,per_layer,4,6,D,D,0.896827
W1,ETTm2,cka_heatmap,192,42,per_layer,5,5,D,D,0.903258
W1,ETTm2,cka_heatmap,192,42,per_layer,5,6,D,D,0.858656
W1,ETTm2,cka_heatmap,192,42,per_layer,6,6,D,D,0.812146
W1,ETTm2,cka_heatmap,192,42,last_layer,0,0,S,S,0.981852
W1,ETTm2,cka_heatmap,192,42,last_layer,0,1,S,S,0.952379
W1,ETTm2,cka_heatmap,192,42,last_layer,0,2,S,M,0.948542
W1,ETTm2,cka_heatmap,192,42,last_layer,0,3,S,M,0.951804
W1,ETTm2,cka_heatmap,192,42,last_layer,0,4,S,D,0.948559
W1,ETTm2,cka_heatmap,192,42,last_layer,0,5,S,D,0.930503
W1,ETTm2,cka_heatmap,192,42,last_layer,0,6,S,D,0.900384
W1,ETTm2,cka_heatmap,192,42,last_layer,1,1,S,S,0.951996
W1,ETTm2,cka_heatmap,192,42,last_layer,1,2,S,M,0.948314
W1,ETTm2,cka_heatmap,192,42,last_layer,1,3,S,M,0.951628
W1,ETTm2,cka_heatmap,192,42,last_layer,1,4,S,D,0.948228
W1,ETTm2,cka_heatmap,192,42,last_layer,1,5,S,D,0.930096
W1,ETTm2,cka_heatmap,192,42,last_layer,1,6,S,D,0.900248
W1,ETTm2,cka_heatmap,192,42,last_layer,2,2,M,M,0.946397
W1,ETTm2,cka_heatmap,192,42,last_layer,2,3,M,M,0.950518
W1,ETTm2,cka_heatmap,192,42,last_layer,2,4,M,D,0.949562
W1,ETTm2,cka_heatmap,192,42,last_layer,2,5,M,D,0.933529
W1,ETTm2,cka_heatmap,192,42,last_layer,2,6,M,D,0.904812
W1,ETTm2,cka_heatmap,192,42,last_layer,3,3,M,M,0.946661
W1,ETTm2,cka_heatmap,192,42,last_layer,3,4,M,D,0.947193
W1,ETTm2,cka_heatmap,192,42,last_layer,3,5,M,D,0.932958
W1,ETTm2,cka_heatmap,192,42,last_layer,3,6,M,D,0.905246
W1,ETTm2,cka_heatmap,192,42,last_layer,4,4,D,D,0.943122
W1,ETTm2,cka_heatmap,192,42,last_layer,4,5,D,D,0.931514
W1,ETTm2,cka_heatmap,192,42,last_layer,4,6,D,D,0.905426
W1,ETTm2,cka_heatmap,192,42,last_layer,5,5,D,D,0.92699
W1,ETTm2,cka_heatmap,192,42,last_layer,5,6,D,D,0.902068
W1,ETTm2,cka_heatmap,192,42,last_layer,6,6,D,D,0.898095
W1,ETTm2,cka_heatmap,192,2,per_layer,0,0,S,S,0.983515
W1,ETTm2,cka_heatmap,192,2,per_layer,0,1,S,S,0.960482
W1,ETTm2,cka_heatmap,192,2,per_layer,0,2,S,M,0.958331
W1,ETTm2,cka_heatmap,192,2,per_layer,0,3,S,M,0.919131
W1,ETTm2,cka_heatmap,192,2,per_layer,0,4,S,D,0.870953
W1,ETTm2,cka_heatmap,192,2,per_layer,0,5,S,D,0.841627
W1,ETTm2,cka_heatmap,192,2,per_layer,0,6,S,D,0.784073
W1,ETTm2,cka_heatmap,192,2,per_layer,1,1,S,S,0.976456
W1,ETTm2,cka_heatmap,192,2,per_layer,1,2,S,M,0.973372
W1,ETTm2,cka_heatmap,192,2,per_layer,1,3,S,M,0.943117
W1,ETTm2,cka_heatmap,192,2,per_layer,1,4,S,D,0.902049
W1,ETTm2,cka_heatmap,192,2,per_layer,1,5,S,D,0.874954
W1,ETTm2,cka_heatmap,192,2,per_layer,1,6,S,D,0.819491
W1,ETTm2,cka_heatmap,192,2,per_layer,2,2,M,M,0.983506
W1,ETTm2,cka_heatmap,192,2,per_layer,2,3,M,M,0.966126
W1,ETTm2,cka_heatmap,192,2,per_layer,2,4,M,D,0.935535
W1,ETTm2,cka_heatmap,192,2,per_layer,2,5,M,D,0.908869
W1,ETTm2,cka_heatmap,192,2,per_layer,2,6,M,D,0.86421
W1,ETTm2,cka_heatmap,192,2,per_layer,3,3,M,M,0.970889
W1,ETTm2,cka_heatmap,192,2,per_layer,3,4,M,D,0.950913
W1,ETTm2,cka_heatmap,192,2,per_layer,3,5,M,D,0.934628
W1,ETTm2,cka_heatmap,192,2,per_layer,3,6,M,D,0.885617
W1,ETTm2,cka_heatmap,192,2,per_layer,4,4,D,D,0.93037
W1,ETTm2,cka_heatmap,192,2,per_layer,4,5,D,D,0.927038
W1,ETTm2,cka_heatmap,192,2,per_layer,4,6,D,D,0.897605
W1,ETTm2,cka_heatmap,192,2,per_layer,5,5,D,D,0.896304
W1,ETTm2,cka_heatmap,192,2,per_layer,5,6,D,D,0.886376
W1,ETTm2,cka_heatmap,192,2,per_layer,6,6,D,D,0.821771
W1,ETTm2,cka_heatmap,192,2,last_layer,0,0,S,S,0.982088
W1,ETTm2,cka_heatmap,192,2,last_layer,0,1,S,S,0.950303
W1,ETTm2,cka_heatmap,192,2,last_layer,0,2,S,M,0.922473
W1,ETTm2,cka_heatmap,192,2,last_layer,0,3,S,M,0.923819
W1,ETTm2,cka_heatmap,192,2,last_layer,0,4,S,D,0.925932
W1,ETTm2,cka_heatmap,192,2,last_layer,0,5,S,D,0.913683
W1,ETTm2,cka_heatmap,192,2,last_layer,0,6,S,D,0.854351
W1,ETTm2,cka_heatmap,192,2,last_layer,1,1,S,S,0.951723
W1,ETTm2,cka_heatmap,192,2,last_layer,1,2,S,M,0.924105
W1,ETTm2,cka_heatmap,192,2,last_layer,1,3,S,M,0.925018
W1,ETTm2,cka_heatmap,192,2,last_layer,1,4,S,D,0.927323
W1,ETTm2,cka_heatmap,192,2,last_layer,1,5,S,D,0.914819
W1,ETTm2,cka_heatmap,192,2,last_layer,1,6,S,D,0.855513
W1,ETTm2,cka_heatmap,192,2,last_layer,2,2,M,M,0.924121
W1,ETTm2,cka_heatmap,192,2,last_layer,2,3,M,M,0.924864
W1,ETTm2,cka_heatmap,192,2,last_layer,2,4,M,D,0.926591
W1,ETTm2,cka_heatmap,192,2,last_layer,2,5,M,D,0.913681
W1,ETTm2,cka_heatmap,192,2,last_layer,2,6,M,D,0.854058
W1,ETTm2,cka_heatmap,192,2,last_layer,3,3,M,M,0.920555
W1,ETTm2,cka_heatmap,192,2,last_layer,3,4,M,D,0.923376
W1,ETTm2,cka_heatmap,192,2,last_layer,3,5,M,D,0.912054
W1,ETTm2,cka_heatmap,192,2,last_layer,3,6,M,D,0.853233
W1,ETTm2,cka_heatmap,192,2,last_layer,4,4,D,D,0.916092
W1,ETTm2,cka_heatmap,192,2,last_layer,4,5,D,D,0.907497
W1,ETTm2,cka_heatmap,192,2,last_layer,4,6,D,D,0.849976
W1,ETTm2,cka_heatmap,192,2,last_layer,5,5,D,D,0.897143
W1,ETTm2,cka_heatmap,192,2,last_layer,5,6,D,D,0.840231
W1,ETTm2,cka_heatmap,192,2,last_layer,6,6,D,D,0.833047
W1,ETTm2,cka_heatmap,192,3,per_layer,0,0,S,S,0.98292
W1,ETTm2,cka_heatmap,192,3,per_layer,0,1,S,S,0.967548
W1,ETTm2,cka_heatmap,192,3,per_layer,0,2,S,M,0.957661
W1,ETTm2,cka_heatmap,192,3,per_layer,0,3,S,M,0.94505
W1,ETTm2,cka_heatmap,192,3,per_layer,0,4,S,D,0.949146
W1,ETTm2,cka_heatmap,192,3,per_layer,0,5,S,D,0.914185
W1,ETTm2,cka_heatmap,192,3,per_layer,0,6,S,D,0.853753
W1,ETTm2,cka_heatmap,192,3,per_layer,1,1,S,S,0.975841
W1,ETTm2,cka_heatmap,192,3,per_layer,1,2,S,M,0.969565
W1,ETTm2,cka_heatmap,192,3,per_layer,1,3,S,M,0.958784
W1,ETTm2,cka_heatmap,192,3,per_layer,1,4,S,D,0.961812
W1,ETTm2,cka_heatmap,192,3,per_layer,1,5,S,D,0.928728
W1,ETTm2,cka_heatmap,192,3,per_layer,1,6,S,D,0.869423
W1,ETTm2,cka_heatmap,192,3,per_layer,2,2,M,M,0.983697
W1,ETTm2,cka_heatmap,192,3,per_layer,2,3,M,M,0.976396
W1,ETTm2,cka_heatmap,192,3,per_layer,2,4,M,D,0.977613
W1,ETTm2,cka_heatmap,192,3,per_layer,2,5,M,D,0.949331
W1,ETTm2,cka_heatmap,192,3,per_layer,2,6,M,D,0.89496
W1,ETTm2,cka_heatmap,192,3,per_layer,3,3,M,M,0.977767
W1,ETTm2,cka_heatmap,192,3,per_layer,3,4,M,D,0.97277
W1,ETTm2,cka_heatmap,192,3,per_layer,3,5,M,D,0.950996
W1,ETTm2,cka_heatmap,192,3,per_layer,3,6,M,D,0.906388
W1,ETTm2,cka_heatmap,192,3,per_layer,4,4,D,D,0.847718
W1,ETTm2,cka_heatmap,192,3,per_layer,4,5,D,D,0.840426
W1,ETTm2,cka_heatmap,192,3,per_layer,4,6,D,D,0.806069
W1,ETTm2,cka_heatmap,192,3,per_layer,5,5,D,D,0.622853
W1,ETTm2,cka_heatmap,192,3,per_layer,5,6,D,D,0.604308
W1,ETTm2,cka_heatmap,192,3,per_layer,6,6,D,D,0.503086
W1,ETTm2,cka_heatmap,192,3,last_layer,0,0,S,S,0.9808
W1,ETTm2,cka_heatmap,192,3,last_layer,0,1,S,S,0.959562
W1,ETTm2,cka_heatmap,192,3,last_layer,0,2,S,M,0.97174
W1,ETTm2,cka_heatmap,192,3,last_layer,0,3,S,M,0.980108
W1,ETTm2,cka_heatmap,192,3,last_layer,0,4,S,D,0.973116
W1,ETTm2,cka_heatmap,192,3,last_layer,0,5,S,D,0.962393
W1,ETTm2,cka_heatmap,192,3,last_layer,0,6,S,D,0.950879
W1,ETTm2,cka_heatmap,192,3,last_layer,1,1,S,S,0.955829
W1,ETTm2,cka_heatmap,192,3,last_layer,1,2,S,M,0.96865
W1,ETTm2,cka_heatmap,192,3,last_layer,1,3,S,M,0.977424
W1,ETTm2,cka_heatmap,192,3,last_layer,1,4,S,D,0.970763
W1,ETTm2,cka_heatmap,192,3,last_layer,1,5,S,D,0.960566
