experiment_type,dataset,horizon,seed,model_tag,mode,run_tag,window_index,mse
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7575,3.7645307
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7576,3.6664195
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7577,3.6485617
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7578,3.6280003
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7579,3.8146555
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7580,3.9771252
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7581,3.7974262
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7582,3.752777
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7583,3.818416
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7584,3.4707518
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7585,3.3712223
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7586,3.5313175
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7587,3.5310051
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7588,3.5246055
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7589,3.6246037
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7590,3.1346211
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7591,3.1813464
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7592,3.0675023
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7593,2.9875557
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7594,3.0348637
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7595,3.1232343
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7596,2.761855
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7597,2.9184203
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7598,2.9603765
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7599,2.7827168
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7600,2.5816193
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7601,2.8883953
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7602,2.831763
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7603,3.113119
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7604,3.157624
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7605,3.5082848
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7606,2.7579746
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7607,2.907442
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7608,3.1573193
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7609,3.0611155
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7610,3.092918
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7611,2.8320687
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7612,2.8957038
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7613,2.6338105
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7614,3.7060525
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7615,3.5574598
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7616,3.4412966
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7617,3.8315547
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7618,3.0259342
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7619,2.8791344
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7620,3.145453
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7621,3.123979
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7622,3.0968733
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7623,3.2639277
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7624,3.5304072
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7625,2.951072
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7626,2.532069
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7627,2.304484
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7628,2.4399366
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7629,2.4624212
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7630,2.804457
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7631,2.6216197
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7632,2.240543
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7633,2.0298338
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7634,2.0970554
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7635,2.0064352
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7636,2.0563662
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7637,2.0149682
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7638,1.9429224
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7639,1.7969586
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7640,1.7951373
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7641,1.8186867
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7642,1.7529558
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7643,1.7803864
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7644,1.9172422
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7645,1.9819238
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7646,2.0764751
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7647,1.9388037
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7648,2.0426419
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7649,1.730211
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7650,2.3088574
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7651,1.949646
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7652,1.9034088
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7653,2.0599096
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7654,2.0810874
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7655,2.0036168
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7656,1.8828034
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7657,1.9912484
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7658,1.8908216
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7659,1.7485021
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7660,1.7851832
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7661,1.9755377
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7662,1.8952419
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7663,1.9956378
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7664,1.8408824
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7665,1.7912531
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7666,1.8358074
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7667,1.8229544
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7668,1.704567
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7669,1.8393028
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7670,2.0516324
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7671,2.002676
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7672,1.8889604
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7673,2.0023677
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7674,2.251779
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7675,2.0220087
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7676,2.1283307
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7677,2.211783
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7678,2.1953464
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7679,2.1447537
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7680,2.0853412
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7681,2.1732419
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7682,2.2450564
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7683,2.2306716
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7684,2.2421725
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7685,2.1584387
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7686,2.1067858
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7687,2.2022152
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7688,2.1930084
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7689,2.178407
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7690,2.2444708
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7691,2.1572897
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7692,2.3319256
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7693,2.2248826
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7694,2.0787141
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7695,2.1422467
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7696,2.1395118
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7697,2.1929173
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7698,2.1969724
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7699,2.3001757
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7700,2.2021286
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7701,2.356333
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7702,2.2758958
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7703,2.3304844
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7704,2.1556501
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7705,2.362872
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7706,2.2782981
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7707,2.12633
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7708,2.316833
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7709,2.3220124
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7710,2.1492338
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7711,2.3736582
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7712,2.6424847
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7713,2.72938
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7714,2.91165
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7715,3.05547
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7716,2.7242162
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7717,2.9638414
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7718,2.799085
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7719,2.7412195
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7720,2.8105767
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7721,2.3846736
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7722,2.5168736
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7723,2.430722
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7724,2.6967556
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7725,2.9434018
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7726,3.430037
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7727,3.0286422
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7728,3.1581428
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7729,2.8154674
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7730,2.8708425
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7731,2.5693061
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7732,2.4059587
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7733,2.5689225
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7734,2.6500294
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7735,2.61268
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7736,2.780205
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7737,2.5645535
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7738,2.550819
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7739,2.9287004
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7740,2.819985
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7741,3.5633137
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7742,3.5665004
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7743,3.5717595
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7744,3.986777
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7745,4.1478105
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7746,4.1788754
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7747,4.691447
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7748,3.9997675
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7749,4.2280374
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7750,3.440347
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7751,3.4663715
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7752,3.4233239
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7753,3.4193676
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7754,3.999783
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7755,3.4830558
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7756,3.5375912
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7757,3.4917138
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7758,3.0588894
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7759,3.185594
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7760,3.3476737
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7761,4.0457892
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7762,4.234962
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7763,3.9525363
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7764,3.510679
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7765,2.7071319
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7766,2.715889
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7767,2.919099
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7768,2.6944206
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7769,2.866276
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7770,2.5392218
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7771,2.5110996
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7772,2.8524358
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7773,3.132001
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7774,3.210361
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7775,2.5761406
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7776,2.5190678
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7777,2.5760672
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7778,2.607258
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7779,2.678226
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7780,2.4033134
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7781,2.7003522
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7782,2.9804704
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7783,3.0819626
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7784,3.10348
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7785,2.973115
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7786,2.7872171
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7787,3.171239
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7788,3.1807513
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7789,3.5548306
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7790,3.3900757
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7791,3.1794133
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7792,2.7859964
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7793,3.3611186
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7794,3.2648323
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7795,2.7433214
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7796,2.826863
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7797,2.663957
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7798,3.0397155
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7799,2.9878485
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7800,2.8613424
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7801,2.6638017
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7802,2.4214048
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7803,2.5390024
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7804,2.9632633
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7805,2.8917766
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7806,2.3773103
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7807,2.5912504
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7808,2.7015119
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7809,2.652895
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7810,2.4337256
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7811,2.5193012
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7812,2.3125556
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7813,2.4941137
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7814,2.4538383
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7815,2.5361047
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7816,2.3417857
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7817,2.2657223
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7818,2.537743
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7819,2.5516064
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7820,2.3780594
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7821,2.344115
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7822,2.1065223
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7823,2.1961346
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7824,2.347335
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7825,2.2766647
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7826,2.354588
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7827,2.3910747
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7828,2.1874828
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7829,2.1650486
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7830,2.1560848
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7831,2.174752
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7832,2.0308034
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7833,2.0596766
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7834,2.0856159
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7835,2.1271024
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7836,2.0162296
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7837,1.8397418
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7838,1.845221
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7839,1.8973967
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7840,1.8077629
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7841,1.654591
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7842,1.684421
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7843,1.7583255
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7844,1.7652363
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7845,1.7042015
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7846,1.5944897
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7847,1.6096461
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7848,1.654042
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7849,1.7636144
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7850,2.080708
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7851,1.9102366
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7852,2.264707
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7853,2.0798106
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7854,1.7744002
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7855,1.7799952
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7856,1.8691003
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7857,1.8620908
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7858,1.9695486
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7859,1.7274783
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7860,1.7876431
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7861,1.9002177
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7862,1.8897822
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7863,1.8424242
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7864,1.7448279
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7865,2.3371024
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7866,2.060628
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7867,2.088832
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7868,2.2223191
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7869,2.1977422
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7870,2.489214
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7871,2.0022721
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7872,2.1705272
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7873,2.5657387
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7874,2.248692
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7875,2.1703074
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7876,2.292524
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7877,2.477567
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7878,2.3304293
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7879,2.342543
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7880,2.23194
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7881,2.2457929
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7882,2.4650822
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7883,2.612183
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7884,2.6343336
W3,ETTm2,96,42,HyperConv,none,W3_ETTm2_96_42_none,7885,3.0996342
