experiment_type,dataset,plot_type,horizon,seed,mode,layer_idx,rmse_knockout,delta_rmse
W1,ETTm2,knockout_curve,96,17,last_layer,2,3.718356704676124,0.0
W1,ETTm2,knockout_curve,96,17,last_layer,3,3.718356704676124,0.0
W1,ETTm2,knockout_curve,96,17,last_layer,4,3.718356704676124,0.0
W1,ETTm2,knockout_curve,96,17,last_layer,5,3.718356704676124,0.0
W1,ETTm2,knockout_curve,96,17,last_layer,6,3.718356704676124,0.0
W1,ETTm2,knockout_curve,96,19,per_layer,0,3.4622695145209623,-0.0139232158570656
W1,ETTm2,knockout_curve,96,19,per_layer,1,3.467753002805803,-0.0084397275722252
W1,ETTm2,knockout_curve,96,19,per_layer,2,3.4760400320419533,-0.0001526983360746
W1,ETTm2,knockout_curve,96,19,per_layer,3,3.477931172294717,0.0017384419166894
W1,ETTm2,knockout_curve,96,19,per_layer,4,3.474095891988792,-0.0020968383892361
W1,ETTm2,knockout_curve,96,19,per_layer,5,3.472216140078232,-0.0039765902997963
W1,ETTm2,knockout_curve,96,19,per_layer,6,3.466307810956373,-0.0098849194216548
W1,ETTm2,knockout_curve,96,19,last_layer,0,3.729974303198965,0.0
W1,ETTm2,knockout_curve,96,19,last_layer,1,3.729974303198965,0.0
W1,ETTm2,knockout_curve,96,19,last_layer,2,3.729974303198965,0.0
W1,ETTm2,knockout_curve,96,19,last_layer,3,3.729974303198965,0.0
W1,ETTm2,knockout_curve,96,19,last_layer,4,3.729974303198965,0.0
W1,ETTm2,knockout_curve,96,19,last_layer,5,3.729974303198965,0.0
W1,ETTm2,knockout_curve,96,19,last_layer,6,3.729974303198965,0.0
W1,ETTm2,knockout_curve,96,23,per_layer,0,3.466651562488258,-0.0115548175752242
W1,ETTm2,knockout_curve,96,23,per_layer,1,3.474900210563676,-0.003306169499806
W1,ETTm2,knockout_curve,96,23,per_layer,2,3.472537362134404,-0.0056690179290788
W1,ETTm2,knockout_curve,96,23,per_layer,3,3.4719379726851027,-0.0062684073783794
W1,ETTm2,knockout_curve,96,23,per_layer,4,3.4742337965702625,-0.0039725834932196
W1,ETTm2,knockout_curve,96,23,per_layer,5,3.4716612163674943,-0.0065451636959878
W1,ETTm2,knockout_curve,96,23,per_layer,6,3.4646821171181488,-0.0135242629453333
W1,ETTm2,knockout_curve,96,23,last_layer,0,3.634784539605539,0.0
W1,ETTm2,knockout_curve,96,23,last_layer,1,3.634784539605539,0.0
W1,ETTm2,knockout_curve,96,23,last_layer,2,3.634784539605539,0.0
W1,ETTm2,knockout_curve,96,23,last_layer,3,3.634784539605539,0.0
W1,ETTm2,knockout_curve,96,23,last_layer,4,3.634784539605539,0.0
W1,ETTm2,knockout_curve,96,23,last_layer,5,3.634784539605539,0.0
W1,ETTm2,knockout_curve,96,23,last_layer,6,3.634784539605539,0.0
W1,ETTm2,knockout_curve,192,42,per_layer,0,4.025001398740541,-0.0151270195118771
W1,ETTm2,knockout_curve,192,42,per_layer,1,4.037486789355375,-0.0026416288970425
W1,ETTm2,knockout_curve,192,42,per_layer,2,4.036994573383298,-0.0031338448691196
W1,ETTm2,knockout_curve,192,42,per_layer,3,4.043413097838805,0.003284679586387
W1,ETTm2,knockout_curve,192,42,per_layer,4,4.03362915526441,-0.006499262988008
W1,ETTm2,knockout_curve,192,42,per_layer,5,4.025957660662855,-0.0141707575895626
W1,ETTm2,knockout_curve,192,42,per_layer,6,4.009119032153298,-0.0310093860991198
W1,ETTm2,knockout_curve,192,42,last_layer,0,4.221583432997655,0.0
W1,ETTm2,knockout_curve,192,42,last_layer,1,4.221583432997655,0.0
W1,ETTm2,knockout_curve,192,42,last_layer,2,4.221583432997655,0.0
W1,ETTm2,knockout_curve,192,42,last_layer,3,4.221583432997655,0.0
W1,ETTm2,knockout_curve,192,42,last_layer,4,4.221583432997655,0.0
W1,ETTm2,knockout_curve,192,42,last_layer,5,4.221583432997655,0.0
W1,ETTm2,knockout_curve,192,42,last_layer,6,4.221583432997655,0.0
W1,ETTm2,knockout_curve,192,2,per_layer,0,3.97439678578131,-0.037415570380042
W1,ETTm2,knockout_curve,192,2,per_layer,1,4.0103567434165415,-0.0014556127448104
W1,ETTm2,knockout_curve,192,2,per_layer,2,4.010579190435699,-0.0012331657256527
W1,ETTm2,knockout_curve,192,2,per_layer,3,4.011686185268908,-0.000126170892444
W1,ETTm2,knockout_curve,192,2,per_layer,4,4.014607884466013,0.0027955283046612
W1,ETTm2,knockout_curve,192,2,per_layer,5,4.002052780021847,-0.0097595761395048
W1,ETTm2,knockout_curve,192,2,per_layer,6,3.985898966788811,-0.0259133893725409
W1,ETTm2,knockout_curve,192,2,last_layer,0,4.218752254222718,0.0
W1,ETTm2,knockout_curve,192,2,last_layer,1,4.218752254222718,0.0
